success_rate,end_intensity,achievement
0.62,0.01,0.0062
0.38,0.01,0.0038
0.55,0.01,0.0055000000000000005
0.63,0.01,0.0063
0.7,0.02,0.013999999999999999
0.6,0.02,0.012
0.68,0.03,0.0204
0.71,0.04,0.028399999999999998
0.63,0.04,0.0252
0.58,0.07,0.040600000000000004
0.59,0.07,0.0413
0.86,0.22000000000000006,0.18920000000000003
0.69,0.23000000000000007,0.15870000000000004
0.75,0.25000000000000006,0.18750000000000006
0.62,0.3000000000000001,0.18600000000000005
0.46,0.2800000000000001,0.12880000000000005
0.42,0.2800000000000001,0.11760000000000002
0.49,0.26000000000000006,0.12740000000000004
0.56,0.26000000000000006,0.14560000000000006
0.68,0.26000000000000006,0.17680000000000007
0.61,0.26000000000000006,0.15860000000000005
0.65,0.2800000000000001,0.18200000000000005
0.46,0.2800000000000001,0.12880000000000005
0.49,0.2800000000000001,0.13720000000000004
0.57,0.2800000000000001,0.15960000000000002
0.51,0.2800000000000001,0.14280000000000004
0.51,0.2800000000000001,0.14280000000000004
0.57,0.2800000000000001,0.15960000000000002
0.52,0.2800000000000001,0.14560000000000003
0.48,0.3000000000000001,0.14400000000000004
0.44,0.3000000000000001,0.13200000000000003
0.53,0.3000000000000001,0.15900000000000006
0.51,0.3000000000000001,0.15300000000000005
0.41,0.3000000000000001,0.12300000000000004
0.37,0.3000000000000001,0.11100000000000003
0.34,0.3000000000000001,0.10200000000000004
0.37,0.3000000000000001,0.11100000000000003
0.31,0.3000000000000001,0.09300000000000003
0.57,0.3000000000000001,0.17100000000000004
0.5,0.3000000000000001,0.15000000000000005
0.52,0.3000000000000001,0.15600000000000006
0.39,0.3000000000000001,0.11700000000000005
0.39,0.3000000000000001,0.11700000000000005
0.46,0.3000000000000001,0.13800000000000004
0.44,0.3000000000000001,0.13200000000000003
0.46,0.3000000000000001,0.13800000000000004
0.49,0.3000000000000001,0.14700000000000005
0.45,0.3000000000000001,0.13500000000000004
0.48,0.3100000000000001,0.14880000000000004
0.4,0.3100000000000001,0.12400000000000005
