success_rate,end_intensity,achievement
0.57,0.24000000000000005,0.1368
0.57,0.24000000000000005,0.1368
0.57,0.24000000000000005,0.1368
0.5,0.24000000000000005,0.12000000000000002
0.58,0.24000000000000005,0.13920000000000002
0.64,0.24000000000000005,0.15360000000000004
0.48,0.24000000000000005,0.11520000000000002
0.66,0.24000000000000005,0.15840000000000004
0.63,0.24000000000000005,0.15120000000000003
0.48,0.25000000000000006,0.12000000000000002
0.23,0.25000000000000006,0.057500000000000016
0.51,0.25000000000000006,0.12750000000000003
0.25,0.25000000000000006,0.06250000000000001
0.49,0.24000000000000005,0.11760000000000002
0.46,0.25000000000000006,0.11500000000000003
0.34,0.24000000000000005,0.08160000000000002
0.57,0.24000000000000005,0.1368
0.66,0.24000000000000005,0.15840000000000004
0.6,0.24000000000000005,0.14400000000000002
0.5,0.24000000000000005,0.12000000000000002
0.5,0.24000000000000005,0.12000000000000002
0.49,0.24000000000000005,0.11760000000000002
0.57,0.24000000000000005,0.1368
0.58,0.24000000000000005,0.13920000000000002
0.48,0.25000000000000006,0.12000000000000002
0.37,0.23000000000000004,0.08510000000000001
0.44,0.24000000000000005,0.10560000000000003
0.56,0.24000000000000005,0.13440000000000005
0.56,0.24000000000000005,0.13440000000000005
0.75,0.25000000000000006,0.18750000000000006
0.45,0.23000000000000004,0.10350000000000002
0.42,0.26000000000000006,0.10920000000000002
0.38,0.25000000000000006,0.09500000000000003
0.48,0.24000000000000005,0.11520000000000002
0.6,0.24000000000000005,0.14400000000000002
0.63,0.22000000000000003,0.13860000000000003
0.67,0.22000000000000003,0.14740000000000003
0.7,0.22000000000000003,0.154
0.65,0.22000000000000003,0.14300000000000002
0.55,0.22000000000000003,0.12100000000000002
0.66,0.22000000000000003,0.14520000000000002
0.48,0.26000000000000006,0.12480000000000002
0.36,0.24000000000000005,0.08640000000000002
0.5,0.24000000000000005,0.12000000000000002
0.44,0.21000000000000002,0.09240000000000001
0.64,0.21000000000000002,0.13440000000000002
0.67,0.21000000000000002,0.14070000000000002
0.45,0.24000000000000005,0.10800000000000003
0.48,0.24000000000000005,0.11520000000000002
0.44,0.25000000000000006,0.11000000000000003
0.25,0.25000000000000006,0.06250000000000001
0.42,0.25000000000000006,0.10500000000000002
0.29,0.25000000000000006,0.07250000000000001
0.79,0.22000000000000006,0.17380000000000007
0.63,0.22000000000000006,0.13860000000000003
0.63,0.22000000000000006,0.13860000000000003
0.78,0.22000000000000006,0.17160000000000006
0.59,0.22000000000000006,0.12980000000000003
0.63,0.22000000000000006,0.13860000000000003
0.63,0.23000000000000004,0.14490000000000003
0.52,0.23000000000000004,0.11960000000000003
0.66,0.23000000000000004,0.15180000000000002
0.61,0.23000000000000004,0.1403
0.67,0.23000000000000004,0.15410000000000004
0.64,0.23000000000000004,0.14720000000000003
0.56,0.24000000000000005,0.13440000000000005
0.45,0.25000000000000006,0.11250000000000003
0.88,0.24000000000000007,0.21120000000000005
0.44,0.24000000000000005,0.10560000000000003
0.65,0.24000000000000005,0.15600000000000003
