success_rate,end_intensity,achievement
0.67,0.02,0.0134
0.82,0.10999999999999999,0.09019999999999999
0.76,0.21000000000000005,0.15960000000000005
0.64,0.21000000000000005,0.13440000000000005
0.73,0.23000000000000007,0.16790000000000005
0.61,0.26000000000000006,0.15860000000000005
0.41,0.26000000000000006,0.10660000000000001
0.32,0.26000000000000006,0.08320000000000002
0.43,0.26000000000000006,0.11180000000000002
0.38,0.24000000000000005,0.09120000000000002
0.52,0.24000000000000005,0.12480000000000002
0.54,0.24000000000000005,0.12960000000000002
0.53,0.24000000000000005,0.12720000000000004
0.66,0.24000000000000005,0.15840000000000004
0.61,0.24000000000000005,0.14640000000000003
0.52,0.24000000000000005,0.12480000000000002
0.55,0.24000000000000005,0.13200000000000003
0.49,0.24000000000000005,0.11760000000000002
0.44,0.24000000000000005,0.10560000000000003
0.56,0.24000000000000005,0.13440000000000005
0.63,0.24000000000000005,0.15120000000000003
0.5,0.24000000000000005,0.12000000000000002
0.5,0.24000000000000005,0.12000000000000002
0.52,0.24000000000000005,0.12480000000000002
0.44,0.24000000000000005,0.10560000000000003
0.47,0.24000000000000005,0.11280000000000001
0.46,0.24000000000000005,0.11040000000000003
0.45,0.24000000000000005,0.10800000000000003
0.49,0.24000000000000005,0.11760000000000002
0.52,0.24000000000000005,0.12480000000000002
0.52,0.24000000000000005,0.12480000000000002
0.52,0.25000000000000006,0.13000000000000003
0.43,0.25000000000000006,0.10750000000000003
0.41,0.25000000000000006,0.10250000000000002
0.54,0.25000000000000006,0.13500000000000004
0.41,0.25000000000000006,0.10250000000000002
0.53,0.25000000000000006,0.13250000000000003
0.57,0.25000000000000006,0.14250000000000002
0.52,0.21000000000000002,0.10920000000000002
0.63,0.21000000000000002,0.1323
0.47,0.24000000000000005,0.11280000000000001
0.48,0.24000000000000005,0.11520000000000002
0.53,0.24000000000000005,0.12720000000000004
0.56,0.24000000000000005,0.13440000000000005
0.51,0.24000000000000005,0.12240000000000002
0.56,0.24000000000000005,0.13440000000000005
0.48,0.24000000000000005,0.11520000000000002
0.54,0.24000000000000005,0.12960000000000002
0.49,0.24000000000000005,0.11760000000000002
0.51,0.24000000000000005,0.12240000000000002
